current_path,proposed_new_path,category,size_mb,reason,compression_recommendation,safe_delete_after_backup
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_hdd_marjinal_etki_aylik.txt,archive_full/reports/2022_table_8_lasso_final_hdd_marjinal_etki_aylik.txt,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.csv,archive_full/reports/2022_table_8_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.csv,validation_artifact,0.015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.txt,archive_full/reports/2022_table_8_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.txt,validation_artifact,0.0028,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_model_diyagnostik.csv,archive_full/reports/2022_table_8_lasso_final_model_diyagnostik.csv,validation_artifact,0.0013,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_model_diyagnostik.txt,archive_full/reports/2022_table_8_lasso_final_model_diyagnostik.txt,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_ols_ozeti.txt,archive_full/reports/2022_table_8_lasso_final_ols_ozeti.txt,validation_artifact,0.0037,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_ols_regresyon_tablosu.csv,archive_full/reports/2022_table_8_lasso_final_ols_regresyon_tablosu.csv,validation_artifact,0.0044,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_ols_regresyon_tablosu.txt,archive_full/reports/2022_table_8_lasso_final_ols_regresyon_tablosu.txt,validation_artifact,0.0018,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_ridge_diyagnostik.csv,archive_full/reports/2022_table_8_lasso_final_ridge_diyagnostik.csv,validation_artifact,0.0013,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_ridge_diyagnostik.txt,archive_full/reports/2022_table_8_lasso_final_ridge_diyagnostik.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_ridge_katsayilari.csv,archive_full/reports/2022_table_8_lasso_final_ridge_katsayilari.csv,validation_artifact,0.0028,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_ridge_katsayilari.txt,archive_full/reports/2022_table_8_lasso_final_ridge_katsayilari.txt,validation_artifact,0.0012,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_standardizasyon_bazlari.csv,archive_full/reports/2022_table_8_lasso_final_standardizasyon_bazlari.csv,validation_artifact,0.0045,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_tasarim_degisenleri.csv,archive_full/reports/2022_table_8_lasso_final_tasarim_degisenleri.csv,validation_artifact,0.0006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_vif_tablosu.csv,archive_full/reports/2022_table_8_lasso_final_vif_tablosu.csv,validation_artifact,0.0026,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_final_vif_tablosu.txt,archive_full/reports/2022_table_8_lasso_final_vif_tablosu.txt,validation_artifact,0.0008,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_interaction_adaylari.csv,archive_full/reports/2022_table_8_lasso_interaction_adaylari.csv,validation_artifact,0.0069,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_interaction_adaylari.txt,archive_full/reports/2022_table_8_lasso_interaction_adaylari.txt,validation_artifact,0.0038,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_interactionli_model_diyagnostik.csv,archive_full/reports/2022_table_8_lasso_interactionli_model_diyagnostik.csv,validation_artifact,0.0014,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_interactionli_ols_ozeti.txt,archive_full/reports/2022_table_8_lasso_interactionli_ols_ozeti.txt,validation_artifact,0.0028,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_interactionli_ols_regresyon_tablosu.csv,archive_full/reports/2022_table_8_lasso_interactionli_ols_regresyon_tablosu.csv,validation_artifact,0.003,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_interactionli_standardizasyon_bazlari.csv,archive_full/reports/2022_table_8_lasso_interactionli_standardizasyon_bazlari.csv,validation_artifact,0.0016,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_interactionli_vif_tablosu.csv,archive_full/reports/2022_table_8_lasso_interactionli_vif_tablosu.csv,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_interactionli_vif_tablosu.txt,archive_full/reports/2022_table_8_lasso_interactionli_vif_tablosu.txt,validation_artifact,0.0006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_ozet_metrikleri.csv,archive_full/reports/2022_table_8_lasso_ozet_metrikleri.csv,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_ozet_metrikleri.txt,archive_full/reports/2022_table_8_lasso_ozet_metrikleri.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_secilen_interactionlar.csv,archive_full/reports/2022_table_8_lasso_secilen_interactionlar.csv,validation_artifact,0.0016,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_lasso_secilen_interactionlar.txt,archive_full/reports/2022_table_8_lasso_secilen_interactionlar.txt,validation_artifact,0.0012,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_model_diyagnostik.csv,archive_full/reports/2022_table_8_model_diyagnostik.csv,validation_artifact,0.0012,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_ols_ozeti.txt,archive_full/reports/2022_table_8_ols_ozeti.txt,validation_artifact,0.0023,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_ols_regresyon_tablosu.csv,archive_full/reports/2022_table_8_ols_regresyon_tablosu.csv,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_standardizasyon_bazlari.csv,archive_full/reports/2022_table_8_standardizasyon_bazlari.csv,validation_artifact,0.0006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_vif_tablosu.csv,archive_full/reports/2022_table_8_vif_tablosu.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_table_8_vif_tablosu.txt,archive_full/reports/2022_table_8_vif_tablosu.txt,validation_artifact,0.0004,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_cdd_marjinal_etki_aylik.csv,archive_full/reports/2022_tum_lasso_final_cdd_marjinal_etki_aylik.csv,validation_artifact,0.0327,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_elastic_net_diyagnostikleri.csv,archive_full/reports/2022_tum_lasso_final_elastic_net_diyagnostikleri.csv,validation_artifact,0.0099,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_elastic_net_katsayilari.csv,archive_full/reports/2022_tum_lasso_final_elastic_net_katsayilari.csv,validation_artifact,0.0234,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_hdd_marjinal_etki_aylik.csv,archive_full/reports/2022_tum_lasso_final_hdd_marjinal_etki_aylik.csv,validation_artifact,0.0345,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_model_diyagnostikleri.csv,archive_full/reports/2022_tum_lasso_final_model_diyagnostikleri.csv,validation_artifact,0.0094,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_ols_tablolari.csv,archive_full/reports/2022_tum_lasso_final_ols_tablolari.csv,validation_artifact,0.0364,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_ridge_diyagnostikleri.csv,archive_full/reports/2022_tum_lasso_final_ridge_diyagnostikleri.csv,validation_artifact,0.0095,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_ridge_katsayilari.csv,archive_full/reports/2022_tum_lasso_final_ridge_katsayilari.csv,validation_artifact,0.0227,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_standardizasyon_bazlari.csv,archive_full/reports/2022_tum_lasso_final_standardizasyon_bazlari.csv,validation_artifact,0.0125,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_final_vif_tablolari.csv,archive_full/reports/2022_tum_lasso_final_vif_tablolari.csv,validation_artifact,0.0218,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_interaction_adaylari.csv,archive_full/reports/2022_tum_lasso_interaction_adaylari.csv,validation_artifact,0.048,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_interactionli_model_diyagnostikleri.csv,archive_full/reports/2022_tum_lasso_interactionli_model_diyagnostikleri.csv,validation_artifact,0.0096,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_interactionli_ols_tablolari.csv,archive_full/reports/2022_tum_lasso_interactionli_ols_tablolari.csv,validation_artifact,0.0303,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_interactionli_standardizasyon_bazlari.csv,archive_full/reports/2022_tum_lasso_interactionli_standardizasyon_bazlari.csv,validation_artifact,0.0158,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_interactionli_vif_tablolari.csv,archive_full/reports/2022_tum_lasso_interactionli_vif_tablolari.csv,validation_artifact,0.0177,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_ozet_metrikleri.csv,archive_full/reports/2022_tum_lasso_ozet_metrikleri.csv,validation_artifact,0.0073,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_secilen_interactionlar.csv,archive_full/reports/2022_tum_lasso_secilen_interactionlar.csv,validation_artifact,0.0194,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_lasso_secilen_interactionlar.txt,archive_full/reports/2022_tum_lasso_secilen_interactionlar.txt,validation_artifact,0.0085,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_model_diyagnostikleri.csv,archive_full/reports/2022_tum_model_diyagnostikleri.csv,validation_artifact,0.0088,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_ols_regresyon_tablolari.csv,archive_full/reports/2022_tum_ols_regresyon_tablolari.csv,validation_artifact,0.0116,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_standardizasyon_bazlari.csv,archive_full/reports/2022_tum_standardizasyon_bazlari.csv,validation_artifact,0.0032,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_vif_tablolari.csv,archive_full/reports/2022_tum_vif_tablolari.csv,validation_artifact,0.0055,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2022_tum_vif_tablolari.txt,archive_full/reports/2022_tum_vif_tablolari.txt,validation_artifact,0.0026,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2023_model_rehberi.txt,archive_full/reports/2023_model_rehberi.txt,validation_artifact,0.0108,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2023_table_1_lasso_final_cdd_marjinal_etki_aylik.csv,archive_full/reports/2023_table_1_lasso_final_cdd_marjinal_etki_aylik.csv,validation_artifact,0.0037,report or validation artifact kept in full archive only,not_needed,no
